name,ph_seq,ph_dur,ph_num,note_seq,note_dur,note_slur
Rolling_in_the_Deep_seg027,SP y uw hh ae d m ay hh aa r t ih n s ay d ih n y ao hh ae n d SP,0.3597312 0.085632 0.1643776 0.0945792 0.1856256 0.0678656 0.061248 0.1990016 0.0898816 0.2007552 0.0697728 0.0469248 0.0833024 0.0499968 0.1778176 1.4221824 0.0249856 0.2552192 0.0198016 0.009792 0.0585088 0.2067968 1.2272128 0.077888 0.059392 0.4953728,1 1 2 3 2 3 3 2 3 2 3 1,rest F#4-14 G4-36 A4+18 G4-37 B4-41 A4+42 F#4+49 C5-41 C5-39 C5-39 A#4-6 F4+38 G4-38 rest,0.360 0.086 0.259 0.315 0.289 0.122 0.195 0.311 1.447 0.285 0.265 0.696 0.290 0.378 0.495,0 0 0 0 0 0 1 0 0 0 0 0 1 1 0
Rolling_in_the_Deep_seg028,SP ax n d y uw p l ey d ih t SP,0.4953728 0.1265024 0.1093376 0.0643712 0.0345984 0.1000064 0.1406848 0.056256 0.6134784 0.0250624 0.2749312 0.1000064 0.5197952,1 1 3 3 2 2 1,rest G#4-4 G4+45 G4-8 G#4-36 G#4-46 rest,0.495 0.127 0.208 0.297 0.639 0.375 0.520,0 0 0 0 0 0 0
Rolling_in_the_Deep_seg029,SP t uw dh ax b iy t AP w iy k uh d ax v hh ae d ih t SP,0.5197952 0.1079808 0.2775552 0.0394496 0.0979456 0.1750656 1.0020096 0.0395776 0.370816 0.048384 0.1214208 0.1892224 0.23808 0.0244992 0.0690304 0.079168 0.1234688 0.2963328 0.020224 0.1401728 0.0396032 0.1240704,1 1 2 2 2 2 2 2 3 2 2 1,rest F#4+43 G4-44 G4-48 G#4-41 F#4+46 E4+7 D4+4 rest F#4+3 B4-44 G4+38 B4-13 A4-17 F#4+42 rest,0.520 0.108 0.317 0.273 0.282 0.350 0.230 0.179 0.419 0.311 0.263 0.272 0.187 0.130 0.180 0.124,0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0
Rolling_in_the_Deep_seg030,SP ao l SP,0.1240704 3.1561216 0.119808 0.1801984,1 1 1 1,rest A#4+0 C5-16 A#4+40 C5-9 B4-34 A#4-6 A#4+0 rest,0.124 0.246 1.830 0.190 0.120 0.130 0.640 0.120 0.180,0 0 1 1 1 1 1 0 0
Rolling_in_the_Deep_seg031,SP AP r ow l ih ng SP,0.1801984 0.3593856 0.0783616 0.2424448 0.047808 0.1219968 0.0895744 0.0750464,1 1 1 2 2 1,rest rest A#4-43 A#4-48 F4+47 rest,0.180 0.359 0.078 0.290 0.212 0.075,0 0 0 0 0 0
Rolling_in_the_Deep_seg032,SP ih n dx er d iy SP,0.0750464 0.1605504 0.0748288 0.068032 0.1017728 0.1499904 1.884288 0.133312,1 1 2 2 1 1,rest A4-6 G#4-22 F#4+4 C5-9 rest,0.075 0.161 0.143 0.252 1.884 0.133,0 0 0 0 0 0
Rolling_in_the_Deep_seg033,SP iy p SP,0.133312 1.0272256 0.085376 0.3917312,1 1 1 1,rest A#4-17 A#4-37 rest,0.133 1.027 0.085 0.392,0 0 0 0
Rolling_in_the_Deep_seg034,SP y uw hh ae v m ay hh aa r t ih n s ay d ax v y ao r hh ae n d SP,0.3917312 0.0874368 0.098496 0.1238144 0.1693568 0.0451456 0.0748288 0.1893888 0.1294464 0.1716224 0.0593408 0.0425088 0.0612224 0.0122496 0.2212992 1.5070336 0.0150784 0.1871872 0.0603136 0.0316672 0.1406336 0.0802048 0.0871808 1.1638656 0.0895744 0.0593792 0.1593728,1 1 2 3 2 3 3 2 3 3 3 1,rest F4-18 F#4+15 A4+17 G4-41 A#4+8 G4-45 C5-39 C5-8 C5-36 A#4-8 F4+43 G4-8 rest,0.392 0.087 0.222 0.289 0.319 0.273 0.295 1.522 0.279 0.308 0.643 0.230 0.440 0.159,0 0 0 0 0 0 0 0 0 0 0 1 1 0
Rolling_in_the_Deep_seg035,SP AP b ah t y uw p l ey d ih t SP,0.1593728 0.3697792 0.0709504 0.1859456 0.1278848 0.031296 0.0839296 0.1405568 0.0707456 0.4875392 0.031296 0.2105088 0.0895744 0.2197888,1 1 1 3 3 2 2 1,rest rest G4-40 G4-12 G4-8 F#4+34 G#4+2 G#4+2 rest,0.159 0.370 0.071 0.345 0.295 0.180 0.339 0.300 0.220,0 0 0 0 0 0 1 0 0
Rolling_in_the_Deep_seg036,SP AP w ih dh ax SP,0.2197888 0.401024 0.0840832 0.2753024 0.0395904 0.1802112 0.1443456,1 1 1 2 1 1,rest rest G4-12 G4+19 G4+4 rest,0.220 0.401 0.084 0.315 0.180 0.144,0 0 0 0 0 0
Rolling_in_the_Deep_seg037,SP iy dx ih n SP,0.1443456 0.6018176 0.0231424 0.2911104 0.1000064 0.5197696,1 1 1 2 1,rest G#4+42 G#4-9 G#4+45 G#4+45 G4+36 rest,0.144 0.296 0.306 0.023 0.171 0.220 0.520,0 0 1 0 0 1 0
Rolling_in_the_Deep_seg038,SP th r aw y ao s ow th r uw SP,0.5197696 0.0641792 0.0353664 0.3317248 0.1408512 0.4685056 0.1945216 0.406528 0.1791744 0.0718848 0.2676864 0.17856,1 2 2 2 3 1 1,rest F4+48 F#4+3 F4-6 F#4-14 D#4+2 A#3+36 C4+38 rest,0.520 0.100 0.473 0.268 0.395 0.225 0.433 0.268 0.179,0 0 0 0 1 0 1 0 0
Rolling_in_the_Deep_seg039,SP eh v ax r iy ow p ax n d ao r AP k ow n t y ao r SP,0.17856 0.051648 0.08896 0.1006336 0.0807808 0.2588032 0.2500096 0.0694016 0.0694016 0.1716096 0.0419712 0.4382208 0.1593856 0.419776 0.1132416 0.3854848 0.0512768 0.1110912 0.038912 0.1604096 0.1198208 0.247744,1 1 1 2 1 2 3 2 2 4 2 1,rest E4-15 E4-40 F#4+44 F#4-9 E4-6 D4+48 B3+42 rest G4-40 A4-6 rest,0.179 0.052 0.089 0.181 0.259 0.319 0.283 0.598 0.533 0.587 0.280 0.248,0 0 0 0 0 0 0 0 0 0 0 0
Rolling_in_the_Deep_seg040,SP b l eh s ih ng z t uw f ay w ah t y uw l uh k f ao r SP,0.247744 0.0616704 0.046272 0.4349184 0.168704 0.042752 0.0896 0.0895488 0.1159808 0.0829952 0.1800448 0.2803712 0.079168 0.0906368 0.1489024 0.0604544 0.1604224 0.0575744 0.102848 0.059392 0.1334656 1.0675584 0.139584 0.060416,1 2 2 4 2 2 3 2 3 2 1,rest E4-41 D#4+39 F4-18 D#4-9 B3+2 rest D4+17 D4+49 E4+4 E4+13 G4-35 F4-18 F#4+10 A4+1 F4-46 C4+7 D#4+45 rest,0.248 0.108 0.154 0.140 0.309 0.338 0.263 0.360 0.240 0.060 0.218 0.296 0.207 0.300 0.170 0.210 0.130 0.191 0.060,0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 1 1 1 0
Rolling_in_the_Deep_seg041,SP t er m ay s aa r ow AP ih n t uw tr eh sh er d g ow l d AP y uw p ey d m iy b ae k ih n k ay n d ae n r iy p jh ah s t w ah t y uw s ow SP,0.060416 0.1011456 0.3319808 0.1464832 0.6401664 0.1861376 0.3034624 0.1593728 0.3406336 0.4028672 0.0381056 0.1913856 0.0516992 0.215936 0.1559296 0.1846912 0.1191808 0.0598528 0.0884352 0.1501184 0.5025024 0.0100992 0.059392 0.3593856 0.093568 0.126208 0.1286528 0.2921856 0.0593792 0.1595648 0.32064 0.2797952 0.1800448 0.1279104 0.0435072 0.1791616 0.0811904 0.2258432 0.0489856 0.01632 0.1182848 0.0593792 0.0962688 0.1245696 0.0197632 0.1386496 0.1124096 0.0895872 0.0593664 0.0388608 0.1403264 0.1481216 0.0204032 0.0825088 0.1963904 1.372352 2.0235776,1 1 2 2 2 1 1 3 2 2 3 3 2 2 3 2 2 3 3 3 3 4 3 2 1 1,rest D#4-1 F#4-45 F#4-38 F4-18 B3+49 C4+4 rest F#4-46 F#4+3 F#4-14 D4+17 rest A#3+34 C4+13 rest G3-2 F#4-43 A4+2 rest E4+11 D4+47 B3-7 B3-15 D4-37 D#4-16 E4+8 F4+50 E4+41 G4-16 A#4-41 C5+4 rest,0.060 0.101 0.478 0.826 0.164 0.299 0.341 0.403 0.281 0.372 0.304 0.080 0.218 0.202 0.370 0.453 0.255 0.511 0.251 0.349 0.308 0.304 0.291 0.274 0.283 0.300 0.309 0.279 0.333 0.450 0.270 0.320 2.024,0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0
Rolling_in_the_Deep_seg042,SP AP w iy k uh d ax v hh ae d ih t SP,2.0235776 0.596224 0.0586496 0.1225728 0.2465792 0.2128128 0.0384384 0.1021696 0.1198208 0.1004544 0.2635008 0.0081664 0.0976512 0.029184 0.2104192,1 1 1 2 2 3 2 2 1,rest rest C4+5 C4+13 E4-4 D#4-48 E4-43 F4+45 rest,2.024 0.596 0.059 0.369 0.251 0.322 0.272 0.127 0.210,0 0 0 0 0 0 0 0 0
Rolling_in_the_Deep_seg043,SP ao ow SP,0.2104192 1.914432 0.9157632 0.5000064,1 1 1 1,rest F4-45 F#4+3 rest E4+31 F#4+3 E4+14 rest,0.210 0.340 1.480 0.095 0.175 0.160 0.581 0.500,0 0 1 1 0 1 1 0
Rolling_in_the_Deep_seg044,SP AP w iy k uh d ax v hh ae d ih t SP,0.5000064 0.3593728 0.0500096 0.1604096 0.1536768 0.2265216 0.0410624 0.099584 0.0895616 0.1101568 0.27008 0.0319616 0.116992 0.0621312 0.1628416,1 1 1 2 2 3 2 2 1,rest rest D4+7 D#4-47 E4+39 D#4+14 F4-47 F4+47 rest,0.500 0.359 0.050 0.314 0.268 0.299 0.302 0.179 0.163,0 0 0 0 0 0 0 0 0
Rolling_in_the_Deep_seg045,SP ao l SP,0.1628416 1.4893312 0.0565248 0.1049216,1 1 1 1,rest F4-47 F#4+5 E4+13 D#4+3 D4+1 D4-2 rest,0.163 0.157 0.130 0.120 0.120 0.962 0.057 0.105,0 0 1 1 1 1 0 0
Rolling_in_the_Deep_seg046,SP uw ow SP,0.1049216 0.1564544 0.278208 0.07872,1 1 1 1,rest A#3+42 A#3+14 rest,0.105 0.156 0.278 0.079,0 0 0 0
Rolling_in_the_Deep_seg047,SP uw SP,0.07872 1.08064 0.8208384,1 1 1,rest C#4-36 D4+38 rest,0.079 0.181 0.899 0.821,0 0 1 0
Rolling_in_the_Deep_seg048,SP AP ih t ao l SP,0.8208384 0.459072 0.1455616 0.0367488 0.3586304 0.189568 0.4386432,1 1 1 1 2 1,rest rest D#4-4 C#4+4 C#4+44 rest,0.821 0.459 0.146 0.037 0.548 0.439,0 0 0 0 0 0
Rolling_in_the_Deep_seg049,SP ih t ao l AP ih t ao l SP,0.4386432 0.1646336 0.0449152 0.3216128 0.1999872 0.458432 0.1550848 0.0381056 0.2785664 0.150016 0.0999936,1 1 1 2 1 2 2 1,rest E4+33 E4+6 D4-39 rest E4+37 D#4-43 rest,0.439 0.165 0.045 0.522 0.458 0.193 0.429 0.100,0 0 0 0 0 0 0 0
Rolling_in_the_Deep_seg050,SP AP w iy k uh d ax v hh ae d ih t SP,0.0999936 0.3906304 0.0535808 0.1464192 0.1547136 0.2303872 0.0231296 0.0615808 0.0835456 0.1401344 0.2589696 0.0199424 0.1129216 0.068032 0.1033856,1 1 1 2 2 3 2 2 1,rest rest F#4+9 F#4+49 B4-17 A#4-42 G4+15 A#4+12 G#4+16 F4+40 rest,0.100 0.391 0.054 0.301 0.105 0.149 0.285 0.156 0.123 0.181 0.103,0 0 0 0 0 1 0 0 1 0 0
Rolling_in_the_Deep_seg051,SP ao SP,0.1033856 2.9130496 0.4895872,1 1 1,rest B4-41 C5-8 A#4+43 C5-48 A#4-2 rest,0.103 0.227 1.470 0.170 0.140 0.906 0.490,0 0 1 1 1 1 0
Rolling_in_the_Deep_seg052,SP r ow l ih ng ih n dh ax d iy SP,0.4895872 0.0697984 0.2406016 0.0375424 0.1729152 0.1093632 0.2312448 0.0291456 0.0358016 0.1235584 0.2011392 2.0710016 0.1115392,1 1 2 2 3 2 1 1,rest A#4+36 A#4+12 F#4+41 A#4-13 G4+41 C5-5 rest,0.490 0.070 0.278 0.282 0.296 0.325 2.071 0.112,0 0 0 0 0 0 0 0
Rolling_in_the_Deep_seg053,SP iy p SP,0.1115392 1.0267648 0.1120256 1.1984,1 1 1 1,rest A#4+2 A#4-3 rest,0.112 1.027 0.112 1.198,0 0 0 0
Rolling_in_the_Deep_seg054,SP y uw hh ae v m ay hh aa r t ih n s ey ih n y ao hh ae n d SP,1.1984 0.1093888 0.13664 0.0802816 0.1632896 0.0499712 0.0996608 0.2003456 0.1066624 0.1933312 0.0593792 0.0500096 0.080064 0.070976 0.1671296 1.5673472 0.1677824 0.04672 0.0272128 0.1029632 0.2961152 1.2247296 0.1197824 0.0593664 0.1752576,1 1 2 3 2 3 3 1 3 2 3 1,rest F4+4 F#4-5 A4-7 G4-10 A#4+3 G4-3 C5-8 C5-2 C5+0 A#4+5 F4+34 G4+41 rest,1.198 0.109 0.217 0.313 0.307 0.303 0.318 1.567 0.242 0.399 0.706 0.240 0.458 0.175,0 0 0 0 0 0 0 0 0 0 0 1 1 0
Rolling_in_the_Deep_seg056,SP ae n d y uw p l ey d ih t SP,0.9532928 0.1337856 0.0981504 0.0732672 0.0464896 0.1104384 0.120192 0.0689152 0.5410816 0.0412416 0.1691904 0.1291776 0.4395776,1 1 3 3 2 2 1,rest G#4-37 F#4+43 G4-4 G#4+0 G#4+1 rest,0.953 0.134 0.218 0.300 0.582 0.298 0.440,0 0 0 0 0 0 0
Rolling_in_the_Deep_seg057,SP t uw dh ax b iy t AP w iy k uh dh ax v hh ae dh ih t SP,0.4395776 0.0838144 0.2694144 0.0530432 0.1239296 0.157696 1.0485248 0.043776 0.3302144 0.0396032 0.1103872 0.1798912 0.2503424 0.0244736 0.0754944 0.0714496 0.1618944 0.2875136 0.0291584 0.150016 0.048512 0.1047552,1 1 2 2 2 2 2 2 3 2 2 1,rest G4+28 G4+32 G4+14 G#4+0 G4-37 E4+50 D#4-41 rest G4-48 A#4-9 G4-45 rest B4-2 G#4+41 G4-5 rest,0.440 0.084 0.322 0.282 0.323 0.340 0.190 0.240 0.370 0.290 0.275 0.075 0.234 0.136 0.180 0.199 0.105,0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0
Rolling_in_the_Deep_seg058,SP ao l AP r ow l ih ng SP,0.1047552 3.0769152 0.0198144 0.4697856 0.0806656 0.2297344 0.074112 0.0956928 0.0499968 0.1463808,1 1 1 2 2 2 1,rest B4-37 C5+4 B4+16 C#5-42 A#4+36 rest rest A#4-45 F#4+4 rest,0.105 0.245 1.590 0.180 0.180 0.882 0.020 0.550 0.304 0.146 0.146,0 0 1 1 1 1 0 0 0 0 0
Rolling_in_the_Deep_seg059,SP ih n dh ax SP,0.1463808 0.1942528 0.0499968 0.0382976 0.121088 0.06976,1 1 2 1 1,rest A#4+5 F#4-41 G4-7 rest,0.146 0.194 0.088 0.121 0.070,0 0 0 0 0
Rolling_in_the_Deep_seg060,SP d iy SP,0.06976 0.1225216 1.9664128 0.0830208,1 1 1 1,rest B4+2 C5+37 rest,0.070 0.123 1.966 0.083,0 0 0 0
Rolling_in_the_Deep_seg061,SP iy p SP,0.0830208 1.1015936 0.0858368 0.3812608,1 1 1 1,rest A#4+10 A#4+10 rest,0.083 1.102 0.086 0.381,0 0 0 0
Rolling_in_the_Deep_seg062,SP y uw hh ae v m ay hh aa r t ih n s ay ih n y ao hh ae n d z SP,0.3812608 0.0895744 0.1302016 0.0972544 0.1631488 0.059392 0.0880896 0.1650944 0.102016 0.164608 0.0500224 0.0443648 0.0858112 0.039552 0.2247424 1.6798208 0.3745792 0.0158976 0.015872 0.0834304 0.213632 1.2837376 0.0895744 0.039552 0.0396032 0.0791808,1 1 2 3 2 3 3 1 3 2 4 1,rest F#4-39 G4-3 A#4-36 G4-46 B4-50 G4+0 G4-4 A#4+18 C5+7 C5+7 C5+12 B4-38 G4-3 rest,0.381 0.090 0.227 0.311 0.267 0.259 0.105 0.245 0.225 1.455 0.406 0.297 0.742 0.711 0.079,0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
Rolling_in_the_Deep_seg063,SP AP b ah t y uw p l ey d ih t y uw p l ey d ih t y uw p l ey d ih t y uw p l ey d ih t t uw dh ax b iy t SP,0.0791808 0.4801792 0.0566528 0.1339904 0.150016 0.0395776 0.1302272 0.0867584 0.0589568 0.514688 0.0286208 0.2213632 0.0679936 0.0310016 0.099968 0.093056 0.0489728 0.5750784 0.0199424 0.2233856 0.0895744 0.0499968 0.1020672 0.0909824 0.0344832 0.5526784 0.0273408 0.1236992 0.1697792 0.024448 0.1360128 0.0825856 0.0244736 0.5522944 0.0300032 0.1095936 0.102656 0.1047808 0.2267392 0.055808 0.0912384 0.155008 1.157376 0.564608 0.470784,1 1 1 3 3 2 3 3 2 3 3 2 3 3 2 3 2 2 2 1,rest rest F#4+43 G4-45 G4+47 G#4-35 G#4-47 G4+0 G#4+4 G#4+0 G#4-15 G#4+14 G#4+41 G#4-6 G#4+1 A4-45 G4+38 F4+46 F4+14 C#4+14 D#4-15 C#4+12 F3+45 rest,0.079 0.480 0.057 0.324 0.276 0.543 0.320 0.242 0.595 0.363 0.228 0.580 0.318 0.243 0.582 0.317 0.283 0.246 0.234 0.040 0.570 0.260 0.618 0.471,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0
Set_Fire_to_the_Rain_seg000,SP ay l eh l ih t f ao l SP,2.1170068 0.0632016 0.0705852 0.068998 0.056172 0.0539684 0.0730158 0.1115646 0.3250708 0.1895836 0.93125,1 1 1 2 3 2 1,rest B3-3 B3+36 C4+9 B3+44 E4+47 rest,2.117 0.063 0.071 0.125 0.239 0.515 0.931,0 0 0 0 0 0 0
Set_Fire_to_the_Rain_seg001,SP m ay hh aa r t SP,0.93125 0.1427584 0.2136052 0.1197276 0.244742 0.1395836 0.0791664 0.798186,1 1 2 3 1,rest F#4+45 F#4+40 F#4-16 F4-12 rest,0.931 0.143 0.333 0.113 0.351 0.798,0 0 0 0 1 0
Set_Fire_to_the_Rain_seg002,SP ax n d ae z ih t f eh l SP,0.798186 0.1424388 0.1593748 0.0374156 0.2230012 0.1035296 0.0503396 0.0461308 0.1638468 0.175736 0.159376 0.1406248,1 1 2 2 3 2 1,rest D#4-38 F4-41 E4+34 E4+42 F4-48 D#4-5 rest,0.798 0.142 0.197 0.327 0.260 0.176 0.159 0.141,0 0 0 0 0 0 1 0
Set_Fire_to_the_Rain_seg003,SP AP y uw r ow z t uw k l ey m ih t SP,0.1406248 0.3802088 0.02614 0.12386 0.122852 0.1479808 0.0791672 0.0699048 0.0680272 0.2040832 0.0173592 0.85 0.0822984 0.0929712 0.06848 0.3062504,1 1 1 2 3 3 2 2 1,rest rest D#4-10 D#4+8 D#4+4 rest D#4+6 F4-2 rest,0.141 0.380 0.026 0.247 0.297 0.289 0.932 0.161 0.306,0 0 0 0 0 0 0 0 0
Set_Fire_to_the_Rain_seg004,SP AP ih w aa z d aa r k SP,0.3062504 0.5708488 0.069776 0.0445088 0.0763248 0.0989584 0.0732408 0.2326544 0.3138968 0.1593752 0.4,1 1 1 1 3 3 1,rest rest A#3-44 B3+5 C4-37 E4-19 rest,0.306 0.571 0.070 0.045 0.249 0.706 0.400,0 0 0 0 0 0 0
Set_Fire_to_the_Rain_seg005,SP AP ae n ay w aa z ow v er SP,0.4 0.3924888 0.040816 0.0417208 0.0249744 0.0512176 0.1102392 0.1319392 0.2472288 0.089276 0.8805144 0.289584,1 1 1 1 2 2 2 1 1,rest rest A#3+11 B3-13 B3-9 B3-11 F#4+1 E4-9 C#4+25 A#3+10 rest,0.400 0.392 0.041 0.042 0.076 0.242 0.337 0.150 0.240 0.490 0.290,0 0 0 0 0 0 0 0 1 1 0
Set_Fire_to_the_Rain_seg006,SP AP ax n t ih l y uw k ih s m ay l ih p s ae n d y uh s ey v d m iy SP,0.289584 0.331944 0.038888 0.2000016 0.0994336 0.1703568 0.1000016 0.0395824 0.1510432 0.1063632 0.0503376 0.122464 0.1559968 0.2044208 0.0767584 0.091608 0.2267568 0.642176 0.0835344 0.1395824 0.0489584 0.05 0.060416 0.2519792 0.2734688 0.076192 0.1087792 0.1451888 0.353768 0.5604176,1 1 1 2 3 2 3 2 3 4 2 4 1 1,rest rest C#4-8 E4+39 E4+3 E4+3 rest D#4-7 rest B3+8 A#3+4 B3+9 rest D4+2 rest,0.290 0.332 0.039 0.299 0.310 0.257 0.329 0.281 0.961 0.322 0.312 0.318 0.286 0.354 0.560,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
Set_Fire_to_the_Rain_seg007,SP AP m ay hh ae n d z SP,0.5604176 0.4406256 0.137704 0.1818592 0.1487536 0.8040784 0.2473952 0.05 0.15 0.5607712,1 1 1 2 4 1,rest rest G#3+48 B3-12 D4-39 E4+39 rest,0.560 0.441 0.138 0.331 0.211 1.041 0.561,0 0 0 0 0 1 0
Set_Fire_to_the_Rain_seg008,SP dh ey w er s dr ao ng SP,0.5607712 0.0217696 0.0570432 0.0336608 0.0571408 0.1196144 0.0649664 0.7642 0.1 0.480208,1 1 2 3 2 1,rest F#4-43 F#4-43 F#4+4 D#4+41 F#4-38 E4+33 rest,0.561 0.022 0.091 0.242 0.155 0.170 0.539 0.480,0 0 0 0 0 1 1 0
Set_Fire_to_the_Rain_seg009,SP b ah t m ay n iy z w er f aa t uw w iy k SP,0.480208 0.0769072 0.3106592 0.0834464 0.1482992 0.2015232 0.0665008 0.7032896 0.15 0.1 0.1499984 0.1420656 0.1381456 0.169336 0.14004 0.1197888 1.6604176 0.1593728 0.1802112,1 1 3 2 3 2 2 2 2 1,rest B3-9 D#4+41 D#4+41 D#4+11 B3-14 B3-38 D4-35 D4-39 A3+14 A3+11 D4-48 rest,0.480 0.077 0.542 0.268 0.953 0.292 0.307 0.260 0.230 0.340 0.280 0.970 0.180,0 0 0 0 0 0 0 0 0 1 1 1 0
Set_Fire_to_the_Rain_seg010,SP AP t ax s t ae n d SP,0.1802112 0.5224832 0.078912 0.0258496 0.1935872 0.1175232 0.6829952 0.0598976 0.127856 0.3455808,1 1 1 3 3 1,rest rest E4+31 rest E4-35 F4-1 rest,0.180 0.522 0.079 0.337 0.181 0.689 0.346,0 0 0 0 0 1 0
Set_Fire_to_the_Rain_seg011,SP iy n y ao SP,0.3455808 0.13968 0.0181376 0.0235872 0.1639104 0.2061568,1 1 2 1 1,rest G4-8 F#4+36 F#4+38 rest,0.346 0.140 0.042 0.164 0.206,0 0 0 0 0
Set_Fire_to_the_Rain_seg012,SP aa r m z SP,0.2061568 0.7673472 0.01712 0.159376 0.15 0.430208,1 1 3 1,rest E4+14 F4-47 rest,0.206 0.767 0.326 0.430,0 0 0 0
Set_Fire_to_the_Rain_seg013,SP w ih dh aw t f ao l ih n t uw y ao r f iy t SP,0.430208 0.0532704 0.2195072 0.0639424 0.1143168 0.092032 0.1251712 0.8619648 0.079984 0.0793952 0.1 0.1729888 0.188464 0.0791712 0.059376 0.05 0.2642528 1.2659552 0.1 0.140624,1 1 2 3 2 3 2 3 2 1,rest E4+39 E4+36 E4+37 D#4+41 D#4+40 D#4+15 rest E4+35 B3+17 D4-49 rest,0.430 0.053 0.283 0.332 0.942 0.352 0.268 0.374 0.186 0.290 0.890 0.141,0 0 0 0 0 0 0 0 0 1 1 0
Set_Fire_to_the_Rain_seg014,SP AP b ah t dh eh r z ax s ay d AP t uw y uw SP,0.140624 0.4 0.0607744 0.0496448 0.0291616 0.1837728 0.0964352 0.1171712 0.092208 0.070832 0.2396832 0.2998976 0.1 0.3802112 0.102432 0.2371552 0.0697888 0.190624 0.3197888,1 1 1 3 3 2 2 2 2 1 1,rest rest A#3-2 A#3+40 D4-38 D4-7 D4-37 rest D#4+46 D#4-47 rest,0.141 0.400 0.061 0.263 0.306 0.311 0.400 0.483 0.307 0.191 0.320,0 0 0 0 0 0 0 0 0 0 0
Set_Fire_to_the_Rain_seg015,SP dh ae t ay n eh v er n uw n eh v er n uw ao l dh ax th ih ng z AP y uw d s ey dh ey w er n eh v er tr uw n eh v er tr uw ae n dh ax g ey m z AP y uw p l ey AP y uw w uh d ao l w ey z w ih n ao l w ey z w ih n SP,0.3197888 0.032528 0.2081024 0.0291648 0.1604128 0.1329344 0.2368576 0.066992 0.0434272 0.2037408 0.1264704 0.1433696 0.2555872 0.0614208 0.0594112 0.20816 0.2616288 0.2302112 0.0482976 0.0308704 0.0802112 0.1896 0.16144 0.2291616 0.1 0.3 0.0395872 0.073664 0.076192 0.1705216 0.5004544 0.0483008 0.2110752 0.05 0.1302048 0.179696 0.2109312 0.0725152 0.0566528 0.2580832 0.1231648 0.1258144 0.2137728 0.0692224 0.0703584 0.2197888 0.2132544 0.157584 0.0895808 0.029168 0.1195872 0.1297024 0.2913312 0.0895872 0.069792 0.430208 0.05 0.119792 0.1161824 0.0476192 0.1570304 0.3 0.109376 0.1802048 0.05 0.2000064 0.059168 0.2127008 0.0593792 0.0399392 0.1798496 0.059376 0.059376 0.0906208 0.1377568 0.2132896 0.059376 0.0395808 0.119792 0.1 0.0711392 1.419488 0.0895808 0.1,1 1 2 2 2 2 2 2 2 1 3 2 3 2 3 2 2 2 2 2 2 2 2 1 3 2 3 2 3 1 2 2 2 3 3 2 3 3 2 1,rest C#4-34 C#4-8 D#4+31 E4-43 D#4+38 C#4+41 F4-5 E4+0 C#4+17 C#4+46 D4-16 D#4-45 rest D#4+42 C#4+10 C#4-10 E4-5 E4+0 rest C4+1 E4-40 E4-49 C#4-15 C#4-12 D4-6 C#4-40 rest E4-16 C4+49 rest D#4-37 D#4+36 E4-4 E4-4 D4-14 E4-50 D#4+10 D4+17 E4-1 D#4+34 rest,0.320 0.033 0.237 0.293 0.304 0.247 0.270 0.317 0.268 0.262 0.309 0.270 0.491 0.340 0.320 0.549 0.261 0.310 0.283 0.315 0.249 0.283 0.290 0.213 0.276 0.249 0.451 0.480 0.284 0.157 0.409 0.230 0.259 0.312 0.299 0.228 0.312 0.291 0.259 0.200 1.050 0.100,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
Set_Fire_to_the_Rain_seg016,SP AP b ah t ay s eh t f ay er SP,0.1 0.3500032 0.0912672 0.2426304 0.0353728 0.2938784 0.325168 0.191888 0.1210432 0.253056 0.615488 0.8197888 0.3802112,1 1 1 2 2 3 1 1 1,rest rest G#3-8 E4-49 E4+15 rest G#4-19 rest G#4-47 G#4+5 F4-1 F#4+0 E4-35 F4+10 rest,0.100 0.350 0.091 0.278 0.301 0.318 0.232 0.334 0.216 0.260 0.140 0.460 0.120 0.240 0.380,0 0 0 0 0 1 0 1 0 1 1 0 1 1 0
Set_Fire_to_the_Rain_seg017,SP t uw dh ax r ey n SP,0.3802112 0.1042432 0.0957568 0.0197888 0.090624 0.0886144 1.0207616 0.0499968 0.4208384,1 1 2 2 2 1,rest A#4-22 A#4-50 F#4+8 G#4+42 rest,0.380 0.104 0.116 0.179 1.071 0.421,0 0 0 0 0 0
